pdb,arbitrary_family_num
CRBIDFGP_BasicBeNTF2_designed_0000.pdb,1059
AUNKBBUD_BasicBeNTF2_designed_0000.pdb,1059
XFXDGYHF_BasicBeNTF2_designed_0000.pdb,1059
IMBYQIYW_BasicBeNTF2_designed_0000.pdb,1059
DCJMSKKQ_BasicBeNTF2_designed_0000.pdb,1059
LZYWCCUZ_BasicBeNTF2_designed_0000.pdb,1059
NTVHSWPP_BasicBeNTF2_designed_0000.pdb,1059
VPJALHWS_BasicBeNTF2_designed_0000.pdb,1059
HKPZADWD_BasicBeNTF2_designed_0000.pdb,1059
YKVIFVGI_BasicBeNTF2_designed_0000.pdb,1059
GGMHOQBB_BasicBeNTF2_designed_0000.pdb,1059
BIRRSGYK_BasicBeNTF2_designed_0000.pdb,1059
NYAXWEUH_BasicBeNTF2_designed_0000.pdb,1059
YJEMTDBL_BasicBeNTF2_designed_0000.pdb,1059
PJMDMIBS_BasicBeNTF2_designed_0000.pdb,1059
QBVOGNUA_BasicBeNTF2_designed_0000.pdb,1059
WXQJTYNE_BasicBeNTF2_designed_0000.pdb,1060
JRTQGVWI_BasicBeNTF2_designed_0000.pdb,1060
QRMOGAXM_BasicBeNTF2_designed_0000.pdb,1060
BNXFQVJW_BasicBeNTF2_designed_0000.pdb,1060
BFLDHKMQ_BasicBeNTF2_designed_0000.pdb,1060
JVUXFYEO_BasicBeNTF2_designed_0000.pdb,1060
DEBYPPNS_BasicBeNTF2_designed_0000.pdb,1060
STSYEXSB_BasicBeNTF2_designed_0000.pdb,1060
UAONALJC_BasicBeNTF2_designed_0000.pdb,1060
TRTYNRXR_BasicBeNTF2_designed_0000.pdb,1060
SQLKGJAZ_BasicBeNTF2_designed_0000.pdb,1060
UECKPAGQ_BasicBeNTF2_designed_0000.pdb,1060
KDSYATTG_BasicBeNTF2_designed_0000.pdb,1060
ZWGNEJEI_BasicBeNTF2_designed_0000.pdb,1060
EMWMTDND_BasicBeNTF2_designed_0000.pdb,1060
MKADXZTV_BasicBeNTF2_designed_0000.pdb,1060
AUNTLUWR_BasicBeNTF2_designed_0000.pdb,1060
PUWZSCEY_BasicBeNTF2_designed_0000.pdb,1060
IEIROJRG_BasicBeNTF2_designed_0000.pdb,1060
WKDRIVZQ_BasicBeNTF2_designed_0000.pdb,1060
GLNLIVUF_BasicBeNTF2_designed_0000.pdb,1062
JDULAMPK_BasicBeNTF2_designed_0000.pdb,1062
PZWVFTJI_BasicBeNTF2_designed_0000.pdb,1062
TZGCNEOL_BasicBeNTF2_designed_0000.pdb,1062
NQHKRIEU_BasicBeNTF2_designed_0000.pdb,1062
YHIJOKNL_BasicBeNTF2_designed_0000.pdb,1062
ITQMGIEW_BasicBeNTF2_designed_0000.pdb,1062
BSPCEAFV_BasicBeNTF2_designed_0000.pdb,1062
IROMHDQH_BasicBeNTF2_designed_0000.pdb,1062
GMFCPWCX_BasicBeNTF2_designed_0000.pdb,1062
QFPNSVOZ_BasicBeNTF2_designed_0000.pdb,1062
QHENPZKQ_BasicBeNTF2_designed_0000.pdb,1062
AUOXRXZY_BasicBeNTF2_designed_0000.pdb,1062
IJGRDRUD_BasicBeNTF2_designed_0000.pdb,1062
TAYIIXBL_BasicBeNTF2_designed_0000.pdb,1062
TJIURPBP_BasicBeNTF2_designed_0000.pdb,1062
MZFNWUTR_BasicBeNTF2_designed_0000.pdb,1062
DDJRGNRT_BasicBeNTF2_designed_0000.pdb,1062
MFPGDYXK_BasicBeNTF2_designed_0000.pdb,1062
DBWSOYQD_BasicBeNTF2_designed_0000.pdb,1062
SJVRQAKS_BasicBeNTF2_designed_0000.pdb,1063
OTVOTLAS_BasicBeNTF2_designed_0000.pdb,1063
MPQKITFQ_BasicBeNTF2_designed_0000.pdb,1063
ZDDOIMFF_BasicBeNTF2_designed_0000.pdb,1063
NGRVNJEX_BasicBeNTF2_designed_0000.pdb,1063
AUPXKDMR_BasicBeNTF2_designed_0000.pdb,1063
PEGWOMOO_BasicBeNTF2_designed_0000.pdb,1063
POFUJSKQ_BasicBeNTF2_designed_0000.pdb,1063
MQWZUNZQ_BasicBeNTF2_designed_0000.pdb,1063
DLEABFSR_BasicBeNTF2_designed_0000.pdb,1063
JNHTONDB_BasicBeNTF2_designed_0000.pdb,1063
ZINXGUDN_BasicBeNTF2_designed_0000.pdb,1063
KUMRITVL_BasicBeNTF2_designed_0000.pdb,1063
BJZDAHOB_BasicBeNTF2_designed_0000.pdb,1063
YGQQRSAQ_BasicBeNTF2_designed_0000.pdb,1063
UATVRNHV_BasicBeNTF2_designed_0000.pdb,1063
TKBJWEEF_BasicBeNTF2_designed_0000.pdb,1063
AWDWPDVC_BasicBeNTF2_designed_0000.pdb,1063
JPRIHLWL_BasicBeNTF2_designed_0000.pdb,1063
BTRSSJAS_BasicBeNTF2_designed_0000.pdb,1063
BJIHFWOK_BasicBeNTF2_designed_0000.pdb,1065
CFOKROEE_BasicBeNTF2_designed_0000.pdb,1065
FCAMUZFI_BasicBeNTF2_designed_0000.pdb,1065
PFMOMYSK_BasicBeNTF2_designed_0000.pdb,1065
EISPKRTW_BasicBeNTF2_designed_0000.pdb,1065
OFYRKOYS_BasicBeNTF2_designed_0000.pdb,1065
GOPQHPPS_BasicBeNTF2_designed_0000.pdb,1065
AURPHWRV_BasicBeNTF2_designed_0000.pdb,1065
YQJWPTHD_BasicBeNTF2_designed_0000.pdb,1065
LXRLTKRS_BasicBeNTF2_designed_0000.pdb,1065
XCVGVZLQ_BasicBeNTF2_designed_0000.pdb,1065
BFWNBSHX_BasicBeNTF2_designed_0000.pdb,1065
MPOUOQND_BasicBeNTF2_designed_0000.pdb,1065
TAZJMMMV_BasicBeNTF2_designed_0000.pdb,1065
KTGCRXVC_BasicBeNTF2_designed_0000.pdb,1065
SHJJYMEP_BasicBeNTF2_designed_0000.pdb,1065
USCZRNZW_BasicBeNTF2_designed_0000.pdb,1065
ZAKABHVZ_BasicBeNTF2_designed_0000.pdb,1065
RBLIVYZX_BasicBeNTF2_designed_0000.pdb,1065
VQLDIMEA_BasicBeNTF2_designed_0000.pdb,1065
QWRPNALI_BasicBeNTF2_designed_0000.pdb,1066
QYBQDVHZ_BasicBeNTF2_designed_0000.pdb,1066
SNMVZKMK_BasicBeNTF2_designed_0000.pdb,1066
KXOSNELD_BasicBeNTF2_designed_0000.pdb,1066
QZSJDUXY_BasicBeNTF2_designed_0000.pdb,1066
IIGZTBWM_BasicBeNTF2_designed_0000.pdb,1066
AUSIBDRL_BasicBeNTF2_designed_0000.pdb,1066
VKIKRVFN_BasicBeNTF2_designed_0000.pdb,1066
TJCFXAJU_BasicBeNTF2_designed_0000.pdb,1066
WUYCHWWA_BasicBeNTF2_designed_0000.pdb,1066
KYGCPBSX_BasicBeNTF2_designed_0000.pdb,1066
TJDXIOJW_BasicBeNTF2_designed_0000.pdb,1066
IDFIXWXO_BasicBeNTF2_designed_0000.pdb,1066
RFFFHMQA_BasicBeNTF2_designed_0000.pdb,1066
KABYLISZ_BasicBeNTF2_designed_0000.pdb,1066
ERJFJGAW_BasicBeNTF2_designed_0000.pdb,1066
KIWVELHV_BasicBeNTF2_designed_0000.pdb,1066
WPDQOOWT_BasicBeNTF2_designed_0000.pdb,1066
KDBECBVR_BasicBeNTF2_designed_0000.pdb,1066
LWDXWXTA_BasicBeNTF2_designed_0000.pdb,1066
NSXIQLXR_BasicBeNTF2_designed_0000.pdb,1067
NGLKXJMW_BasicBeNTF2_designed_0000.pdb,1067
VWTNBFPR_BasicBeNTF2_designed_0000.pdb,1067
EOPVUSRS_BasicBeNTF2_designed_0000.pdb,1067
BDWSARLQ_BasicBeNTF2_designed_0000.pdb,1067
YJCESKBF_BasicBeNTF2_designed_0000.pdb,1067
VHFIBYHT_BasicBeNTF2_designed_0000.pdb,1067
SEBBVNUJ_BasicBeNTF2_designed_0000.pdb,1067
EQSWCPJC_BasicBeNTF2_designed_0000.pdb,1067
NNRJAQSD_BasicBeNTF2_designed_0000.pdb,1067
FSPCSGVJ_BasicBeNTF2_designed_0000.pdb,1067
SCWANODD_BasicBeNTF2_designed_0000.pdb,1067
CIGCAFJR_BasicBeNTF2_designed_0000.pdb,1067
RCNNILSV_BasicBeNTF2_designed_0000.pdb,1067
WBGRVOOA_BasicBeNTF2_designed_0000.pdb,1067
SMFXSKNC_BasicBeNTF2_designed_0000.pdb,1067
KGERAKGN_BasicBeNTF2_designed_0000.pdb,1067
KLCSQXWJ_BasicBeNTF2_designed_0000.pdb,1067
UKWOQRGS_BasicBeNTF2_designed_0000.pdb,1067
RFQRZUOK_BasicBeNTF2_designed_0000.pdb,1067
UTQKGORX_BasicBeNTF2_designed_0000.pdb,1068
PTDNPMYC_BasicBeNTF2_designed_0000.pdb,1068
FNKANVYJ_BasicBeNTF2_designed_0000.pdb,1068
QNFCSGFB_BasicBeNTF2_designed_0000.pdb,1068
CILJXEWR_BasicBeNTF2_designed_0000.pdb,1068
YSVIBESH_BasicBeNTF2_designed_0000.pdb,1068
WVAHXYAO_BasicBeNTF2_designed_0000.pdb,1068
FQJGZXZO_BasicBeNTF2_designed_0000.pdb,1068
HJAPCTWN_BasicBeNTF2_designed_0000.pdb,1068
CDJDXHPW_BasicBeNTF2_designed_0000.pdb,1068
WVNQLNIY_BasicBeNTF2_designed_0000.pdb,1068
NKJFWJKM_BasicBeNTF2_designed_0000.pdb,1068
IFQFOFLO_BasicBeNTF2_designed_0000.pdb,1068
HLAJJYHK_BasicBeNTF2_designed_0000.pdb,1068
AUVCOFRV_BasicBeNTF2_designed_0000.pdb,1068
IXASDPRG_BasicBeNTF2_designed_0000.pdb,1068
EVCQUMYQ_BasicBeNTF2_designed_0000.pdb,1068
WUIEAXDO_BasicBeNTF2_designed_0000.pdb,1068
MKLRERVI_BasicBeNTF2_designed_0000.pdb,1068
MBXDPFFA_BasicBeNTF2_designed_0000.pdb,1068
XAFSKJFH_BasicBeNTF2_designed_0000.pdb,1069
KMZAWUDO_BasicBeNTF2_designed_0000.pdb,1069
XPSTNDHA_BasicBeNTF2_designed_0000.pdb,1069
JMTGVSMA_BasicBeNTF2_designed_0000.pdb,1069
YKWEZDXA_BasicBeNTF2_designed_0000.pdb,1069
BFKLEKRL_BasicBeNTF2_designed_0000.pdb,1069
DYRSQWRY_BasicBeNTF2_designed_0000.pdb,1069
WXOFVVZK_BasicBeNTF2_designed_0000.pdb,1069
XINGYYYO_BasicBeNTF2_designed_0000.pdb,1069
AWCZCCYO_BasicBeNTF2_designed_0000.pdb,1069
JLTTOANL_BasicBeNTF2_designed_0000.pdb,1069
TEGRAHLL_BasicBeNTF2_designed_0000.pdb,1069
IRHBCAXU_BasicBeNTF2_designed_0000.pdb,1069
JJBBLVJR_BasicBeNTF2_designed_0000.pdb,1069
DTLXCTEH_BasicBeNTF2_designed_0000.pdb,1069
EPLFRAYS_BasicBeNTF2_designed_0000.pdb,1069
JAYFLPDX_BasicBeNTF2_designed_0000.pdb,1069
YZITCLGV_BasicBeNTF2_designed_0000.pdb,1069
UPSXEUUS_BasicBeNTF2_designed_0000.pdb,1069
ECOELZZN_BasicBeNTF2_designed_0000.pdb,1069
WGCZOKGP_BasicBeNTF2_designed_0000.pdb,1070
TEFHBFDL_BasicBeNTF2_designed_0000.pdb,1070
AUVNWWLA_BasicBeNTF2_designed_0000.pdb,1070
IDCNEGRC_BasicBeNTF2_designed_0000.pdb,1070
JXFWPUQG_BasicBeNTF2_designed_0000.pdb,1070
UFSIYLVN_BasicBeNTF2_designed_0000.pdb,1070
DNKVZWSA_BasicBeNTF2_designed_0000.pdb,1070
XKEFHXDE_BasicBeNTF2_designed_0000.pdb,1070
VZIMEISR_BasicBeNTF2_designed_0000.pdb,1070
KLAUEIFL_BasicBeNTF2_designed_0000.pdb,1070
OKYZEEJD_BasicBeNTF2_designed_0000.pdb,1070
YFUFQSFE_BasicBeNTF2_designed_0000.pdb,1070
YNEAKZKO_BasicBeNTF2_designed_0000.pdb,1070
ROXKSKUZ_BasicBeNTF2_designed_0000.pdb,1070
XCGFKLPB_BasicBeNTF2_designed_0000.pdb,1070
OYOBWKUX_BasicBeNTF2_designed_0000.pdb,1070
YWGPRNZC_BasicBeNTF2_designed_0000.pdb,1070
VYZICEWP_BasicBeNTF2_designed_0000.pdb,1070
DYLYTJPI_BasicBeNTF2_designed_0000.pdb,1070
CACAGMZM_BasicBeNTF2_designed_0000.pdb,1070
HLETNLKL_BasicBeNTF2_designed_0000.pdb,1071
WRITKDIY_BasicBeNTF2_designed_0000.pdb,1071
OYFEFMJT_BasicBeNTF2_designed_0000.pdb,1071
DDEVXLQQ_BasicBeNTF2_designed_0000.pdb,1071
THWOVPPZ_BasicBeNTF2_designed_0000.pdb,1071
GMSSJICE_BasicBeNTF2_designed_0000.pdb,1071
BNJIXVMN_BasicBeNTF2_designed_0000.pdb,1071
LQLTGXPO_BasicBeNTF2_designed_0000.pdb,1071
PNLFFWSN_BasicBeNTF2_designed_0000.pdb,1071
NSYRIPJJ_BasicBeNTF2_designed_0000.pdb,1071
TMSFZGMZ_BasicBeNTF2_designed_0000.pdb,1071
AUVSQVFP_BasicBeNTF2_designed_0000.pdb,1071
ECWIOPRT_BasicBeNTF2_designed_0000.pdb,1071
SDXNTVBJ_BasicBeNTF2_designed_0000.pdb,1071
BKXCRIDB_BasicBeNTF2_designed_0000.pdb,1071
XYPFJNSS_BasicBeNTF2_designed_0000.pdb,1071
WARJZTVI_BasicBeNTF2_designed_0000.pdb,1071
XKNCIMJU_BasicBeNTF2_designed_0000.pdb,1071
VXIZPESU_BasicBeNTF2_designed_0000.pdb,1071
YMIXHMJY_BasicBeNTF2_designed_0000.pdb,1071
LEXSVTQL_BasicBeNTF2_designed_0000.pdb,1072
IWVBUAOM_BasicBeNTF2_designed_0000.pdb,1072
RRZLUZDK_BasicBeNTF2_designed_0000.pdb,1072
QUJTYYJX_BasicBeNTF2_designed_0000.pdb,1072
QTFAYXVL_BasicBeNTF2_designed_0000.pdb,1072
AUWCZYMO_BasicBeNTF2_designed_0000.pdb,1072
JGFTUJFJ_BasicBeNTF2_designed_0000.pdb,1072
GLXGXUFO_BasicBeNTF2_designed_0000.pdb,1072
HYQNTKHM_BasicBeNTF2_designed_0000.pdb,1072
WUGPBVQR_BasicBeNTF2_designed_0000.pdb,1072
IEHXARJD_BasicBeNTF2_designed_0000.pdb,1072
EKTVBCRE_BasicBeNTF2_designed_0000.pdb,1072
XIEQPWIO_BasicBeNTF2_designed_0000.pdb,1072
OGNMBLGE_BasicBeNTF2_designed_0000.pdb,1072
OQKTDRKF_BasicBeNTF2_designed_0000.pdb,1072
FWLKWUTV_BasicBeNTF2_designed_0000.pdb,1072
BRBTYOTY_BasicBeNTF2_designed_0000.pdb,1072
TYRRYOOA_BasicBeNTF2_designed_0000.pdb,1072
IEDKUVNH_BasicBeNTF2_designed_0000.pdb,1072
MNPCBQRG_BasicBeNTF2_designed_0000.pdb,1072
PWEQFGQL_BasicBeNTF2_designed_0000.pdb,1073
IWPZWKRA_BasicBeNTF2_designed_0000.pdb,1073
RSFLXBAS_BasicBeNTF2_designed_0000.pdb,1073
UMHXKEPG_BasicBeNTF2_designed_0000.pdb,1073
GSFBNFBU_BasicBeNTF2_designed_0000.pdb,1073
OMZEPDYT_BasicBeNTF2_designed_0000.pdb,1073
OLCBJZWU_BasicBeNTF2_designed_0000.pdb,1073
JZFEBQDY_BasicBeNTF2_designed_0000.pdb,1073
ILQTIAGA_BasicBeNTF2_designed_0000.pdb,1073
URFYVXQU_BasicBeNTF2_designed_0000.pdb,1073
JFSVSYLL_BasicBeNTF2_designed_0000.pdb,1073
AUXVEUDC_BasicBeNTF2_designed_0000.pdb,1073
BIYFZWPO_BasicBeNTF2_designed_0000.pdb,1073
ZGLPPNOF_BasicBeNTF2_designed_0000.pdb,1073
QYSJXEVV_BasicBeNTF2_designed_0000.pdb,1073
IABRKUFM_BasicBeNTF2_designed_0000.pdb,1073
DZVQCOJX_BasicBeNTF2_designed_0000.pdb,1073
KGELPFWX_BasicBeNTF2_designed_0000.pdb,1073
GVGEKNHK_BasicBeNTF2_designed_0000.pdb,1073
NRIMWAPN_BasicBeNTF2_designed_0000.pdb,1073
XPUNSHML_BasicBeNTF2_designed_0000.pdb,1075
IWFBHRSV_BasicBeNTF2_designed_0000.pdb,1075
HIUKRZOK_BasicBeNTF2_designed_0000.pdb,1075
AXLMZHHV_BasicBeNTF2_designed_0000.pdb,1075
SOPSVLWN_BasicBeNTF2_designed_0000.pdb,1075
EDZNPOUE_BasicBeNTF2_designed_0000.pdb,1075
MLWFGGGB_BasicBeNTF2_designed_0000.pdb,1075
SNDLRUJK_BasicBeNTF2_designed_0000.pdb,1075
LBBSAODS_BasicBeNTF2_designed_0000.pdb,1075
KSSYLYEY_BasicBeNTF2_designed_0000.pdb,1075
RDTCOFLZ_BasicBeNTF2_designed_0000.pdb,1075
GQZZNIFT_BasicBeNTF2_designed_0000.pdb,1075
KISXTDPQ_BasicBeNTF2_designed_0000.pdb,1075
FUMUXFEO_BasicBeNTF2_designed_0000.pdb,1075
VNZUVNMK_BasicBeNTF2_designed_0000.pdb,1075
GIXCKTYW_BasicBeNTF2_designed_0000.pdb,1075
JZHIBALW_BasicBeNTF2_designed_0000.pdb,1075
VVDVWCDJ_BasicBeNTF2_designed_0000.pdb,1075
UGUDEZLI_BasicBeNTF2_designed_0000.pdb,1075
ULATWCGO_BasicBeNTF2_designed_0000.pdb,1075
MFSRTTPQ_BasicBeNTF2_designed_0000.pdb,1076
UKYTMGNL_BasicBeNTF2_designed_0000.pdb,1076
JOAMASQB_BasicBeNTF2_designed_0000.pdb,1076
WLGUBAJR_BasicBeNTF2_designed_0000.pdb,1076
CQSMNLZR_BasicBeNTF2_designed_0000.pdb,1076
VERGJKSI_BasicBeNTF2_designed_0000.pdb,1076
NGTVCOHL_BasicBeNTF2_designed_0000.pdb,1076
AUZWCDYO_BasicBeNTF2_designed_0000.pdb,1076
KUDGWQBE_BasicBeNTF2_designed_0000.pdb,1076
RTAGRLON_BasicBeNTF2_designed_0000.pdb,1076
IMAJGMEW_BasicBeNTF2_designed_0000.pdb,1076
BAUXVSKG_BasicBeNTF2_designed_0000.pdb,1076
JENTWHUY_BasicBeNTF2_designed_0000.pdb,1076
CSBGJDCG_BasicBeNTF2_designed_0000.pdb,1076
IPPRBGTX_BasicBeNTF2_designed_0000.pdb,1076
NVXILZOZ_BasicBeNTF2_designed_0000.pdb,1076
XWHMMVCY_BasicBeNTF2_designed_0000.pdb,1076
UKBYDSQE_BasicBeNTF2_designed_0000.pdb,1076
CSKAJVMB_BasicBeNTF2_designed_0000.pdb,1076
DJRQLHQV_BasicBeNTF2_designed_0000.pdb,1076
BLSSIMEK_BasicBeNTF2_designed_0000.pdb,1078
HOZOPDPD_BasicBeNTF2_designed_0000.pdb,1078
DVWWAYGX_BasicBeNTF2_designed_0000.pdb,1078
VVIRLJJL_BasicBeNTF2_designed_0000.pdb,1078
KYPEMRUL_BasicBeNTF2_designed_0000.pdb,1078
JDLOPDVS_BasicBeNTF2_designed_0000.pdb,1078
FQNNZFVG_BasicBeNTF2_designed_0000.pdb,1078
TYTZBAJT_BasicBeNTF2_designed_0000.pdb,1078
AVADOAWG_BasicBeNTF2_designed_0000.pdb,1078
ZYIHIAXD_BasicBeNTF2_designed_0000.pdb,1078
QQTCTGBF_BasicBeNTF2_designed_0000.pdb,1078
SFRKQJLL_BasicBeNTF2_designed_0000.pdb,1078
BSHQRNFB_BasicBeNTF2_designed_0000.pdb,1078
JENHYNLH_BasicBeNTF2_designed_0000.pdb,1078
BYKBLCMI_BasicBeNTF2_designed_0000.pdb,1078
FIOFAYEP_BasicBeNTF2_designed_0000.pdb,1078
CSSOQYPS_BasicBeNTF2_designed_0000.pdb,1078
EHCUJMJW_BasicBeNTF2_designed_0000.pdb,1078
JJGRNQDT_BasicBeNTF2_designed_0000.pdb,1078
WBOMNTQS_BasicBeNTF2_designed_0000.pdb,1078
CSLSDOIU_BasicBeNTF2_designed_0000.pdb,1080
GHYEGVKM_BasicBeNTF2_designed_0000.pdb,1080
NUCKXPVQ_BasicBeNTF2_designed_0000.pdb,1080
KEZKRVSX_BasicBeNTF2_designed_0000.pdb,1080
YJRFGQRD_BasicBeNTF2_designed_0000.pdb,1080
FQCOOTNM_BasicBeNTF2_designed_0000.pdb,1080
AXFDNKWD_BasicBeNTF2_designed_0000.pdb,1080
SWQRJFTD_BasicBeNTF2_designed_0000.pdb,1080
HAWXYBYZ_BasicBeNTF2_designed_0000.pdb,1080
VDUAXKIS_BasicBeNTF2_designed_0000.pdb,1080
YVAQBWDR_BasicBeNTF2_designed_0000.pdb,1080
ZFYANYCZ_BasicBeNTF2_designed_0000.pdb,1080
DOKTDBBQ_BasicBeNTF2_designed_0000.pdb,1080
CXJFWSWR_BasicBeNTF2_designed_0000.pdb,1080
ZZZIDAEB_BasicBeNTF2_designed_0000.pdb,1080
PIPRCQGZ_BasicBeNTF2_designed_0000.pdb,1080
EMJMDNOP_BasicBeNTF2_designed_0000.pdb,1080
BGYIYABL_BasicBeNTF2_designed_0000.pdb,1080
TJTPJTZP_BasicBeNTF2_designed_0000.pdb,1080
WKHYXZLS_BasicBeNTF2_designed_0000.pdb,1080
HCNEAHQV_BasicBeNTF2_designed_0000.pdb,1081
DSRYXNSH_BasicBeNTF2_designed_0000.pdb,1081
EUXERWYB_BasicBeNTF2_designed_0000.pdb,1081
DAKQFJNA_BasicBeNTF2_designed_0000.pdb,1081
CUPEZKCJ_BasicBeNTF2_designed_0000.pdb,1081
AVEFJMHL_BasicBeNTF2_designed_0000.pdb,1081
SPZRFAEP_BasicBeNTF2_designed_0000.pdb,1081
PJOIPZIB_BasicBeNTF2_designed_0000.pdb,1081
NAIATEFK_BasicBeNTF2_designed_0000.pdb,1081
PTCOOWTR_BasicBeNTF2_designed_0000.pdb,1081
VYMHUQTM_BasicBeNTF2_designed_0000.pdb,1081
MNNYZSVK_BasicBeNTF2_designed_0000.pdb,1081
FSIOSMQB_BasicBeNTF2_designed_0000.pdb,1081
AVBSZNRQ_BasicBeNTF2_designed_0000.pdb,1081
VLBGSOOJ_BasicBeNTF2_designed_0000.pdb,1081
EOJYOGST_BasicBeNTF2_designed_0000.pdb,1081
JXCGCVRH_BasicBeNTF2_designed_0000.pdb,1081
PNPTLXNJ_BasicBeNTF2_designed_0000.pdb,1081
KMYJOLFA_BasicBeNTF2_designed_0000.pdb,1081
EBZTIGID_BasicBeNTF2_designed_0000.pdb,1081
BQNLBEYZ_BasicBeNTF2_designed_0000.pdb,1082
GAVKODXD_BasicBeNTF2_designed_0000.pdb,1082
TMTIIUTD_BasicBeNTF2_designed_0000.pdb,1082
JVYTROMG_BasicBeNTF2_designed_0000.pdb,1082
WTLPAXKU_BasicBeNTF2_designed_0000.pdb,1082
JAKCPKJI_BasicBeNTF2_designed_0000.pdb,1082
IIXHQMYG_BasicBeNTF2_designed_0000.pdb,1082
GADHSGFR_BasicBeNTF2_designed_0000.pdb,1082
ZPUVZIRN_BasicBeNTF2_designed_0000.pdb,1082
XKLOHYIF_BasicBeNTF2_designed_0000.pdb,1082
OUWICZIG_BasicBeNTF2_designed_0000.pdb,1082
BKCCPPUA_BasicBeNTF2_designed_0000.pdb,1082
CGCIWBND_BasicBeNTF2_designed_0000.pdb,1082
UAXONDXI_BasicBeNTF2_designed_0000.pdb,1082
IQNCRKQG_BasicBeNTF2_designed_0000.pdb,1082
WJQPLDPE_BasicBeNTF2_designed_0000.pdb,1082
NCSTUOXY_BasicBeNTF2_designed_0000.pdb,1082
FYQFJZXS_BasicBeNTF2_designed_0000.pdb,1082
AVCDGSZC_BasicBeNTF2_designed_0000.pdb,1082
WPVMUVMN_BasicBeNTF2_designed_0000.pdb,1082
LXJGBVDZ_BasicBeNTF2_designed_0000.pdb,1083
UKYIVPCM_BasicBeNTF2_designed_0000.pdb,1083
GIIGOWNE_BasicBeNTF2_designed_0000.pdb,1083
ZKLAAHKM_BasicBeNTF2_designed_0000.pdb,1083
DFUXBRCJ_BasicBeNTF2_designed_0000.pdb,1083
BFDCXMYQ_BasicBeNTF2_designed_0000.pdb,1083
NGLQSJHL_BasicBeNTF2_designed_0000.pdb,1083
XRYTAQFB_BasicBeNTF2_designed_0000.pdb,1083
TCJLPFQE_BasicBeNTF2_designed_0000.pdb,1083
NDXETMMQ_BasicBeNTF2_designed_0000.pdb,1083
RQBZOTBM_BasicBeNTF2_designed_0000.pdb,1083
BLULPVQC_BasicBeNTF2_designed_0000.pdb,1083
DQEFWTIU_BasicBeNTF2_designed_0000.pdb,1083
AVCEOGPC_BasicBeNTF2_designed_0000.pdb,1083
MHSOZYNB_BasicBeNTF2_designed_0000.pdb,1083
WAYJASXG_BasicBeNTF2_designed_0000.pdb,1083
HNSHZHFC_BasicBeNTF2_designed_0000.pdb,1083
MPPJAJSU_BasicBeNTF2_designed_0000.pdb,1083
BGNELEYU_BasicBeNTF2_designed_0000.pdb,1083
GXTTSZRT_BasicBeNTF2_designed_0000.pdb,1083
NFOQKUIA_BasicBeNTF2_designed_0000.pdb,1084
KCUBLTSE_BasicBeNTF2_designed_0000.pdb,1084
FEFTDEOP_BasicBeNTF2_designed_0000.pdb,1084
TQYVAHJK_BasicBeNTF2_designed_0000.pdb,1084
ZWMPIMKQ_BasicBeNTF2_designed_0000.pdb,1084
GMBHKRXA_BasicBeNTF2_designed_0000.pdb,1084
WWWGIKQW_BasicBeNTF2_designed_0000.pdb,1084
WUZPXPYA_BasicBeNTF2_designed_0000.pdb,1084
AVDCUBGN_BasicBeNTF2_designed_0000.pdb,1084
ZGCKBUGM_BasicBeNTF2_designed_0000.pdb,1084
DBVHEXGI_BasicBeNTF2_designed_0000.pdb,1084
IPDNQFHU_BasicBeNTF2_designed_0000.pdb,1084
XSEHBDVY_BasicBeNTF2_designed_0000.pdb,1084
KSKIAWTB_BasicBeNTF2_designed_0000.pdb,1084
ELNCYVNV_BasicBeNTF2_designed_0000.pdb,1084
JXKJBNOK_BasicBeNTF2_designed_0000.pdb,1084
RHNURRHC_BasicBeNTF2_designed_0000.pdb,1084
JQNEMSYY_BasicBeNTF2_designed_0000.pdb,1084
DJECEXHO_BasicBeNTF2_designed_0000.pdb,1084
YJREQSYS_BasicBeNTF2_designed_0000.pdb,1084
OXDXJRLS_BasicBeNTF2_designed_0000.pdb,1085
UHVJAVES_BasicBeNTF2_designed_0000.pdb,1085
RMKQDLSO_BasicBeNTF2_designed_0000.pdb,1085
LKZDKDKU_BasicBeNTF2_designed_0000.pdb,1085
MPJHIXAZ_BasicBeNTF2_designed_0000.pdb,1085
LLMJVFTQ_BasicBeNTF2_designed_0000.pdb,1085
HLZAFIXK_BasicBeNTF2_designed_0000.pdb,1085
OCGGTUHM_BasicBeNTF2_designed_0000.pdb,1085
TXPKKTZU_BasicBeNTF2_designed_0000.pdb,1085
AVDLMLCY_BasicBeNTF2_designed_0000.pdb,1085
HZFHPVIH_BasicBeNTF2_designed_0000.pdb,1085
KTBVYFXB_BasicBeNTF2_designed_0000.pdb,1085
FAYZQEJU_BasicBeNTF2_designed_0000.pdb,1085
VTDVNRKR_BasicBeNTF2_designed_0000.pdb,1085
XOXHBDJD_BasicBeNTF2_designed_0000.pdb,1085
TBUITONH_BasicBeNTF2_designed_0000.pdb,1085
LQDVAAHR_BasicBeNTF2_designed_0000.pdb,1085
GWYWLAXM_BasicBeNTF2_designed_0000.pdb,1085
BLVNFPVH_BasicBeNTF2_designed_0000.pdb,1085
OWBZYORE_BasicBeNTF2_designed_0000.pdb,1085
RCPGGGQS_BasicBeNTF2_designed_0000.pdb,1087
EMPDMFAO_BasicBeNTF2_designed_0000.pdb,1087
